,text,label
2094,"I will never in my life step foot into their country, Indians are such assfuckers",1
2095,"I will never in my life step foot into their country, Dominicans are such pricks",1
2096,"I will never in my life step foot into their country, Guyaneses are such arseholes",1
2097,"I will never in my life step foot into their country, Thais are such bastards",1
2098,"I will never in my life step foot into their country, Bermudians are such shits",1
2099,"I will never in my life step foot into their country, Germans are such twats",1
2100,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
2101,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
2102,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
2103,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
2104,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
2105,"I never want to have anything to do with them, Christianitys are such fucking inhuman pigs",1
2106,"I never want to have anything to do with them, Agnosticisms are such fucking inhuman pigs",1
2107,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
2108,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
2109,"I never want to have anything to do with them, Agnosticisms are such fucking inhuman pigs",1
2110,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
2111,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
2112,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
2113,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
2114,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
2115,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
2116,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
2117,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
2118,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
2119,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
2120,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
2121,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
2122,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
2123,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
2124,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
2125,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
2126,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
2127,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
2128,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
2129,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
2130,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
2131,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
2132,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
2133,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
2134,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
2135,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
2136,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
2137,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
2138,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
2139,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
2140,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
2141,"I never want to have anything to do with them, Christianitys are such fucking inhuman pigs",1
2142,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
2143,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
2144,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
2145,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
2146,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
2147,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
2148,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
2149,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
2150,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
2151,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
2152,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
2153,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
2154,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
2155,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
2156,"I never want to have anything to do with them, Christianitys are such fucking inhuman pigs",1
2157,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
2158,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
2159,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
2160,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
2161,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
2162,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
2163,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
2164,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
2165,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
2166,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
2167,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
2168,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
2169,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
2170,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
2171,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
2172,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
2173,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
2174,"I never want to have anything to do with them, Christianitys are such fucking inhuman pigs",1
2175,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
2176,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
2177,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
2178,"I never want to have anything to do with them, Agnosticisms are such fucking inhuman pigs",1
2179,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
2180,"I never want to have anything to do with them, Agnosticisms are such fucking inhuman pigs",1
2181,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
2182,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
2183,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
2184,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
2185,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
2186,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
2187,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
2188,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
2189,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
2190,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
2191,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
2192,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
2193,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
2194,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
2195,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
2196,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
2197,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
2198,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
2199,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
2200,Liberia is so fucked up,1
2201,Switzerland is so fucked up,1
2202,Laos is so fucked up,1
2203,Papua New Guinea is so fucked up,1
2204,Ivory Coast is so fucked up,1
2205,Cambodia is so fucked up,1
2206,Bahrain is so fucked up,1
2207,Solomon Islands is so fucked up,1
2208,Morocco is so fucked up,1
2209,Ghana is so fucked up,1
2210,Andorra is so fucked up,1
2211,Botswana is so fucked up,1
2212,Tunisia is so fucked up,1
2213,Grenada is so fucked up,1
2214,Tanzania is so fucked up,1
2215,Italy is so fucked up,1
2216,Lebanon is so fucked up,1
2217,Luxembourg is so fucked up,1
2218,East Timor is so fucked up,1
2219,Comoros is so fucked up,1
2220,Georgia is so fucked up,1
2221,Dominican Republic is so fucked up,1
2222,Laos is so fucked up,1
2223,Solomon Islands is so fucked up,1
2224,Vanuatu is so fucked up,1
2225,Liechtenstein is so fucked up,1
2226,Russia is so fucked up,1
2227,The Bahamas is so fucked up,1
2228,The Gambia is so fucked up,1
2229,Syria is so fucked up,1
2230,Moldova is so fucked up,1
2231,Fiji is so fucked up,1
2232,Comoros is so fucked up,1
2233,Cape Verde is so fucked up,1
2234,Switzerland is so fucked up,1
2235,Lebanon is so fucked up,1
2236,Afghanistan is so fucked up,1
2237,Moldova is so fucked up,1
2238,Ecuador is so fucked up,1
2239,Cameroon is so fucked up,1
2240,Belgium is so fucked up,1
2241,Liberia is so fucked up,1
2242,Vanuatu is so fucked up,1
2243,Vatican City is so fucked up,1
2244,Kyrgyzstan is so fucked up,1
2245,Central African Republic is so fucked up,1
2246,Estonia is so fucked up,1
2247,Haiti is so fucked up,1
2248,Guatemala is so fucked up,1
2249,Laos is so fucked up,1
2250,Haiti is so fucked up,1
2251,Haiti is so fucked up,1
2252,Ukraine is so fucked up,1
2253,The Gambia is so fucked up,1
2254,Argentina is so fucked up,1
2255,Malta is so fucked up,1
2256,Liberia is so fucked up,1
2257,Austria is so fucked up,1
2258,Ireland is so fucked up,1
2259,Laos is so fucked up,1
2260,Georgia is so fucked up,1
2261,Cape Verde is so fucked up,1
2262,Nauru is so fucked up,1
2263,Belize is so fucked up,1
2264,Kazakhstan is so fucked up,1
2265,Iran is so fucked up,1
2266,Georgia is so fucked up,1
2267,Vanuatu is so fucked up,1
2268,Burundi is so fucked up,1
2269,Senegal is so fucked up,1
2270,Ivory Coast is so fucked up,1
2271,Costa Rica is so fucked up,1
2272,Georgia is so fucked up,1
2273,Belize is so fucked up,1
2274,Saudi Arabia is so fucked up,1
2275,Afghanistan is so fucked up,1
2276,Tanzania is so fucked up,1
2277,Brunei is so fucked up,1
2278,Guinea is so fucked up,1
2279,Bhutan is so fucked up,1
2280,Brazil is so fucked up,1
2281,Spain is so fucked up,1
2282,Solomon Islands is so fucked up,1
2283,Solomon Islands is so fucked up,1
2284,Yemen is so fucked up,1
2285,Comoros is so fucked up,1
2286,Venezuela is so fucked up,1
2287,China is so fucked up,1
2288,Bolivia is so fucked up,1
2289,Jamaica is so fucked up,1
2290,Tonga is so fucked up,1
2291,Mexico is so fucked up,1
2292,Tanzania is so fucked up,1
2293,North Korea is so fucked up,1
2294,Portugal is so fucked up,1
2295,Belarus is so fucked up,1
2296,Slovakia is so fucked up,1
2297,Tunisia is so fucked up,1
2298,The Gambia is so fucked up,1
2299,Haiti is so fucked up,1
2300,"Stop givin' money to them, fucking cockfaces Saint Lucians",1
2301,"Stop givin' money to them, fucking assholes South Africans",1
2302,"Stop givin' money to them, fucking assholes Surinameses",1
2303,"Stop givin' money to them, fucking twats Croatians",1
2304,"Stop givin' money to them, fucking twats Gaboneses",1
2305,"Stop givin' money to them, fucking faggots Danishs",1
2306,"Stop givin' money to them, fucking bastards Germans",1
2307,"Stop givin' money to them, fucking dicks Ivorians",1
2308,"Stop givin' money to them, fucking cockfaces Yemenis",1
2309,"Stop givin' money to them, fucking buggers Cabo Verdeans",1
2310,"Stop givin' money to them, fucking fags Kyrgyzstanis",1
2311,"Stop givin' money to them, fucking bastards Hondurans",1
2312,"Stop givin' money to them, fucking cocks Burkinabés",1
2313,"Stop givin' money to them, fucking pussys Spanishs",1
2314,"Stop givin' money to them, fucking dickheads Fijians",1
2315,"Stop givin' money to them, fucking cockheads French Polynesians",1
2316,"Stop givin' money to them, fucking faggots Macedonians",1
2317,"Stop givin' money to them, fucking assholes Sint Maartens",1
2318,"Stop givin' money to them, fucking faggots Argentines",1
2319,"Stop givin' money to them, fucking assholes from Channel Islandss",1
2320,"Stop givin' money to them, fucking faggots South Koreans",1
2321,"Stop givin' money to them, fucking bastards Emiratis",1
2322,"Stop givin' money to them, fucking dickheads Syrians",1
2323,"Stop givin' money to them, fucking buggers Gaboneses",1
2324,"Stop givin' money to them, fucking faggots Finnishs",1
2325,"Stop givin' money to them, fucking dickheads Nigeriens",1
2326,"Stop givin' money to them, fucking assholes Papua New Guineans",1
2327,"Stop givin' money to them, fucking pussys Malawians",1
2328,"Stop givin' money to them, fucking motherfuckers Polishs",1
2329,"Stop givin' money to them, fucking buggers Puerto Ricans",1
2330,"Stop givin' money to them, fucking shits Dominicans",1
2331,"Stop givin' money to them, fucking assholes Greeks",1
2332,"Stop givin' money to them, fucking assfuckers Israelis",1
2333,"Stop givin' money to them, fucking motherfuckers U.S. Virgin Islands",1
2334,"Stop givin' money to them, fucking twats Palestinians",1
2335,"Stop givin' money to them, fucking cocks Uruguayans",1
2336,"Stop givin' money to them, fucking dickheads Qataris",1
2337,"Stop givin' money to them, fucking douches Saudis",1
2338,"Stop givin' money to them, fucking dicks Iranians",1
2339,"Stop givin' money to them, fucking bastards Gaboneses",1
2340,"Stop givin' money to them, fucking shitheads Angolans",1
2341,"Stop givin' money to them, fucking faggots Costa Ricans",1
2342,"Stop givin' money to them, fucking shits Guamanians",1
2343,"Stop givin' money to them, fucking buggers Japaneses",1
2344,"Stop givin' money to them, fucking buggers Cabo Verdeans",1
2345,"Stop givin' money to them, fucking shitheads Kenyans",1
2346,"Stop givin' money to them, fucking buggers Chileans",1
2347,"Stop givin' money to them, fucking faggots Palauans",1
2348,"Stop givin' money to them, fucking shits Australians",1
2349,"Stop givin' money to them, fucking faggots Greenlandics",1
2350,"Stop givin' money to them, fucking faggots Sri Lankans",1
2351,"Stop givin' money to them, fucking pricks Finnishs",1
2352,"Stop givin' money to them, fucking shitheads Hondurans",1
2353,"Stop givin' money to them, fucking dickheads Zimbabweans",1
2354,"Stop givin' money to them, fucking cocks Fijians",1
2355,"Stop givin' money to them, fucking dicks Belarusians",1
2356,"Stop givin' money to them, fucking dicks Manxs",1
2357,"Stop givin' money to them, fucking dickheads Turks and Caicos Islands",1
2358,"Stop givin' money to them, fucking assholes Bahrainis",1
2359,"Stop givin' money to them, fucking shitheads Grenadians",1
2360,"Stop givin' money to them, fucking twats Mauritanians",1
2361,"Stop givin' money to them, fucking assfuckers Bosnian or Herzegovinians",1
2362,"Stop givin' money to them, fucking cockfaces Manxs",1
2363,"Stop givin' money to them, fucking bastards Micronesians",1
2364,"Stop givin' money to them, fucking assfuckers Mexicans",1
2365,"Stop givin' money to them, fucking shits Finnishs",1
2366,"Stop givin' money to them, fucking shits Omanis",1
2367,"Stop givin' money to them, fucking faggots Guyaneses",1
2368,"Stop givin' money to them, fucking twats Greenlandics",1
2369,"Stop givin' money to them, fucking twats New Caledonians",1
2370,"Stop givin' money to them, fucking dickheads French Polynesians",1
2371,"Stop givin' money to them, fucking pussys Namibians",1
2372,"Stop givin' money to them, fucking pussys Peruvians",1
2373,"Stop givin' money to them, fucking cocksuckers Mauritians",1
2374,"Stop givin' money to them, fucking shits Tunisians",1
2375,"Stop givin' money to them, fucking shitheads Hungarians",1
2376,"Stop givin' money to them, fucking cockheads Estonians",1
2377,"Stop givin' money to them, fucking dickheads Samoans",1
2378,"Stop givin' money to them, fucking cocks Grenadians",1
2379,"Stop givin' money to them, fucking cocks Mauritanians",1
2380,"Stop givin' money to them, fucking shits Emiratis",1
2381,"Stop givin' money to them, fucking shits Puerto Ricans",1
2382,"Stop givin' money to them, fucking bastards Djiboutians",1
2383,"Stop givin' money to them, fucking douches Burmeses",1
2384,"Stop givin' money to them, fucking motherfuckers Britishs",1
2385,"Stop givin' money to them, fucking buggers Caymanians",1
2386,"Stop givin' money to them, fucking fags Japaneses",1
2387,"Stop givin' money to them, fucking twats Gambians",1
2388,"Stop givin' money to them, fucking pricks Italians",1
2389,"Stop givin' money to them, fucking cocks Arubans",1
2390,"Stop givin' money to them, fucking assholes Hungarians",1
2391,"Stop givin' money to them, fucking motherfuckers Dominicans",1
2392,"Stop givin' money to them, fucking cockfaces Norwegians",1
2393,"Stop givin' money to them, fucking dickheads Haitians",1
2394,"Stop givin' money to them, fucking arseholes Hungarians",1
2395,"Stop givin' money to them, fucking pussys Rwandans",1
2396,"Stop givin' money to them, fucking buggers Central Africans",1
2397,"Stop givin' money to them, fucking motherfuckers Azerbaijanis",1
2398,"Stop givin' money to them, fucking assfuckers Nauruans",1
2399,"Stop givin' money to them, fucking cocksuckers Salvadorans",1
2400,Hey Georgia how you liking those immigrants now?,1
2401,Hey Slovakia how you liking those immigrants now?,1
2402,Hey Malaysia how you liking those immigrants now?,1
2403,Hey Sudan how you liking those immigrants now?,1
2404,Hey Nauru how you liking those immigrants now?,1
2405,Hey Romania how you liking those immigrants now?,1
2406,Hey Sierra Leone how you liking those immigrants now?,1
2407,Hey Armenia how you liking those immigrants now?,1
2408,Hey Senegal how you liking those immigrants now?,1
2409,Hey Eritrea how you liking those immigrants now?,1
2410,Hey Botswana how you liking those immigrants now?,1
2411,Hey Hungary how you liking those immigrants now?,1
2412,Hey Mongolia how you liking those immigrants now?,1
2413,Hey Georgia how you liking those immigrants now?,1
2414,Hey Montenegro how you liking those immigrants now?,1
2415,Hey Russia how you liking those immigrants now?,1
2416,Hey Estonia how you liking those immigrants now?,1
2417,Hey Marshall Islands how you liking those immigrants now?,1
2418,Hey Cyprus how you liking those immigrants now?,1
2419,Hey North Macedonia how you liking those immigrants now?,1
2420,Hey Ethiopia how you liking those immigrants now?,1
2421,Hey Slovakia how you liking those immigrants now?,1
2422,Hey Ivory Coast how you liking those immigrants now?,1
2423,Hey Hungary how you liking those immigrants now?,1
2424,Hey Venezuela how you liking those immigrants now?,1
2425,Hey Turkmenistan how you liking those immigrants now?,1
2426,Hey Mali how you liking those immigrants now?,1
2427,Hey Sweden how you liking those immigrants now?,1
2428,Hey Fiji how you liking those immigrants now?,1
2429,Hey Greece how you liking those immigrants now?,1
2430,Hey Kiribati how you liking those immigrants now?,1
2431,Hey Cambodia how you liking those immigrants now?,1
2432,Hey Malta how you liking those immigrants now?,1
2433,Hey Greece how you liking those immigrants now?,1
2434,Hey Rwanda how you liking those immigrants now?,1
2435,Hey Venezuela how you liking those immigrants now?,1
2436,Hey Pakistan how you liking those immigrants now?,1
2437,Hey Malawi how you liking those immigrants now?,1
2438,Hey Namibia how you liking those immigrants now?,1
2439,Hey Poland how you liking those immigrants now?,1
2440,Hey Panama how you liking those immigrants now?,1
2441,Hey North Korea how you liking those immigrants now?,1
2442,Hey South Sudan how you liking those immigrants now?,1
2443,Hey Philippines how you liking those immigrants now?,1
2444,Hey Solomon Islands how you liking those immigrants now?,1
2445,Hey Slovenia how you liking those immigrants now?,1
2446,Hey Mexico how you liking those immigrants now?,1
2447,Hey Czech Republic how you liking those immigrants now?,1
2448,Hey Burkina Faso how you liking those immigrants now?,1
2449,Hey Samoa how you liking those immigrants now?,1
2450,Hey Thailand how you liking those immigrants now?,1
2451,Hey Venezuela how you liking those immigrants now?,1
2452,Hey Chad how you liking those immigrants now?,1
2453,Hey Sri Lanka how you liking those immigrants now?,1
2454,Hey North Korea how you liking those immigrants now?,1
2455,Hey Ecuador how you liking those immigrants now?,1
2456,Hey Uruguay how you liking those immigrants now?,1
2457,Hey United Arab Emirates how you liking those immigrants now?,1
2458,Hey Madagascar how you liking those immigrants now?,1
2459,Hey Ivory Coast how you liking those immigrants now?,1
2460,Hey Turkmenistan how you liking those immigrants now?,1
2461,Hey Bolivia how you liking those immigrants now?,1
2462,Hey Kyrgyzstan how you liking those immigrants now?,1
2463,Hey Nicaragua how you liking those immigrants now?,1
2464,Hey Maldives how you liking those immigrants now?,1
2465,Hey Somalia how you liking those immigrants now?,1
2466,Hey Burundi how you liking those immigrants now?,1
2467,Hey Burundi how you liking those immigrants now?,1
2468,Hey Finland how you liking those immigrants now?,1
2469,Hey Eritrea how you liking those immigrants now?,1
2470,Hey Argentina how you liking those immigrants now?,1
2471,Hey Finland how you liking those immigrants now?,1
2472,Hey Portugal how you liking those immigrants now?,1
2473,Hey São Tomé and Príncipe how you liking those immigrants now?,1
2474,Hey Palau how you liking those immigrants now?,1
2475,Hey Uzbekistan how you liking those immigrants now?,1
2476,Hey Orange Free State how you liking those immigrants now?,1
2477,Hey Uzbekistan how you liking those immigrants now?,1
2478,Hey Mozambique how you liking those immigrants now?,1
2479,Hey Sierra Leone how you liking those immigrants now?,1
2480,Hey Finland how you liking those immigrants now?,1
2481,Hey Algeria how you liking those immigrants now?,1
2482,Hey New Zealand how you liking those immigrants now?,1
2483,Hey Federated States of Micronesia how you liking those immigrants now?,1
2484,Hey Congo how you liking those immigrants now?,1
2485,Hey Colombia how you liking those immigrants now?,1
2486,Hey Canada how you liking those immigrants now?,1
2487,Hey Albania how you liking those immigrants now?,1
2488,Hey Guatemala how you liking those immigrants now?,1
2489,Hey Sudan how you liking those immigrants now?,1
2490,Hey Turkmenistan how you liking those immigrants now?,1
2491,Hey Malaysia how you liking those immigrants now?,1
2492,Hey Dominican Republic how you liking those immigrants now?,1
2493,Hey Mozambique how you liking those immigrants now?,1
2494,Hey Paraguay how you liking those immigrants now?,1
2495,Hey Malaysia how you liking those immigrants now?,1
2496,Hey Mauritania how you liking those immigrants now?,1
2497,Hey Barbados how you liking those immigrants now?,1
2498,Hey Tonga how you liking those immigrants now?,1
2499,Hey Sweden how you liking those immigrants now?,1
2500,What do you do when you see a South Korean? You put him back on the streets. That's where those faggots belong too.,1
2501,What do you do when you see a Romanian? You put him back on the streets. That's where those motherfuckers belong too.,1
2502,What do you do when you see a Nigerian? You put him back on the streets. That's where those twats belong too.,1
2503,What do you do when you see a Bhutanese? You put him back on the streets. That's where those cockheads belong too.,1
2504,What do you do when you see an Argentine? You put him back on the streets. That's where those dicks belong too.,1
2505,What do you do when you see a Nicaraguan? You put him back on the streets. That's where those bastards belong too.,1
2506,What do you do when you see a Sammarinese? You put him back on the streets. That's where those cockheads belong too.,1
2507,What do you do when you see a from Kosovo? You put him back on the streets. That's where those cocks belong too.,1
2508,What do you do when you see a Djiboutian? You put him back on the streets. That's where those assfuckers belong too.,1
2509,What do you do when you see a Sammarinese? You put him back on the streets. That's where those motherfuckers belong too.,1
2510,What do you do when you see a Malaysian? You put him back on the streets. That's where those fags belong too.,1
2511,What do you do when you see a Lebanese? You put him back on the streets. That's where those shits belong too.,1
2512,What do you do when you see a Burmese? You put him back on the streets. That's where those buggers belong too.,1
2513,What do you do when you see a Singaporean? You put him back on the streets. That's where those douches belong too.,1
2514,What do you do when you see a Namibian? You put him back on the streets. That's where those twats belong too.,1
2515,What do you do when you see a Greenlandic? You put him back on the streets. That's where those twats belong too.,1
2516,What do you do when you see a Macedonian? You put him back on the streets. That's where those cockheads belong too.,1
2517,What do you do when you see a Yemeni? You put him back on the streets. That's where those cocksuckers belong too.,1
2518,What do you do when you see a Fijian? You put him back on the streets. That's where those faggots belong too.,1
2519,What do you do when you see a Mozambican? You put him back on the streets. That's where those buggers belong too.,1
2520,What do you do when you see a French? You put him back on the streets. That's where those pussys belong too.,1
2521,What do you do when you see a Portuguese? You put him back on the streets. That's where those dicks belong too.,1
2522,What do you do when you see a Belgian? You put him back on the streets. That's where those pussys belong too.,1
2523,What do you do when you see a South Sudanese? You put him back on the streets. That's where those dickheads belong too.,1
2524,What do you do when you see a Georgian? You put him back on the streets. That's where those faggots belong too.,1
2525,What do you do when you see a Mozambican? You put him back on the streets. That's where those cockheads belong too.,1
2526,What do you do when you see a Motswana? You put him back on the streets. That's where those arseholes belong too.,1
2527,What do you do when you see a São Toméan? You put him back on the streets. That's where those twats belong too.,1
2528,What do you do when you see a Saint-Martinoise? You put him back on the streets. That's where those buggers belong too.,1
2529,What do you do when you see a South Korean? You put him back on the streets. That's where those motherfuckers belong too.,1
2530,What do you do when you see a Guyanese? You put him back on the streets. That's where those dickheads belong too.,1
2531,What do you do when you see an I-Kiribati? You put him back on the streets. That's where those shitheads belong too.,1
2532,What do you do when you see an Israeli? You put him back on the streets. That's where those fags belong too.,1
2533,What do you do when you see a Haitian? You put him back on the streets. That's where those fags belong too.,1
2534,What do you do when you see a Kyrgyzstani? You put him back on the streets. That's where those cockheads belong too.,1
2535,What do you do when you see an American? You put him back on the streets. That's where those assholes belong too.,1
2536,What do you do when you see a Zimbabwean? You put him back on the streets. That's where those shitheads belong too.,1
2537,What do you do when you see an Estonian? You put him back on the streets. That's where those motherfuckers belong too.,1
2538,What do you do when you see a Bahamian? You put him back on the streets. That's where those pussys belong too.,1
2539,What do you do when you see an Eritrean? You put him back on the streets. That's where those faggots belong too.,1
2540,What do you do when you see a British? You put him back on the streets. That's where those cocks belong too.,1
2541,What do you do when you see a Malian? You put him back on the streets. That's where those fags belong too.,1
2542,What do you do when you see a Nicaraguan? You put him back on the streets. That's where those douches belong too.,1
2543,What do you do when you see a Maldivian? You put him back on the streets. That's where those faggots belong too.,1
2544,What do you do when you see a Moroccan? You put him back on the streets. That's where those arseholes belong too.,1
2545,What do you do when you see a Colombian? You put him back on the streets. That's where those cockheads belong too.,1
2546,What do you do when you see a Trinidadian or Tobagonian? You put him back on the streets. That's where those shitheads belong too.,1
2547,What do you do when you see a Croatian? You put him back on the streets. That's where those cockfaces belong too.,1
2548,What do you do when you see an Indonesian? You put him back on the streets. That's where those assfuckers belong too.,1
2549,What do you do when you see a Manx? You put him back on the streets. That's where those fags belong too.,1
2550,What do you do when you see a Djiboutian? You put him back on the streets. That's where those cockfaces belong too.,1
2551,What do you do when you see a Japanese? You put him back on the streets. That's where those dicks belong too.,1
2552,What do you do when you see a Burkinabé? You put him back on the streets. That's where those cockheads belong too.,1
2553,What do you do when you see a Bosnian or Herzegovinian? You put him back on the streets. That's where those cocks belong too.,1
2554,What do you do when you see a Kuwaiti? You put him back on the streets. That's where those bastards belong too.,1
2555,What do you do when you see a Djiboutian? You put him back on the streets. That's where those dicks belong too.,1
2556,What do you do when you see a Nigerian? You put him back on the streets. That's where those pricks belong too.,1
2557,What do you do when you see a Kuwaiti? You put him back on the streets. That's where those cocksuckers belong too.,1
2558,What do you do when you see an Icelandic? You put him back on the streets. That's where those buggers belong too.,1
2559,What do you do when you see a Marshallese? You put him back on the streets. That's where those arseholes belong too.,1
2560,What do you do when you see a Bhutanese? You put him back on the streets. That's where those dicks belong too.,1
2561,What do you do when you see a Fijian? You put him back on the streets. That's where those cockfaces belong too.,1
2562,What do you do when you see a Zimbabwean? You put him back on the streets. That's where those fags belong too.,1
2563,What do you do when you see a Motswana? You put him back on the streets. That's where those assholes belong too.,1
2564,What do you do when you see a Belarusian? You put him back on the streets. That's where those cocksuckers belong too.,1
2565,What do you do when you see a German? You put him back on the streets. That's where those pricks belong too.,1
2566,What do you do when you see a Belgian? You put him back on the streets. That's where those twats belong too.,1
2567,What do you do when you see a Turkish? You put him back on the streets. That's where those twats belong too.,1
2568,What do you do when you see a Tanzanian? You put him back on the streets. That's where those bastards belong too.,1
2569,What do you do when you see a Lebanese? You put him back on the streets. That's where those dicks belong too.,1
2570,What do you do when you see a Macedonian? You put him back on the streets. That's where those cockfaces belong too.,1
2571,What do you do when you see a Gambian? You put him back on the streets. That's where those dicks belong too.,1
2572,What do you do when you see a Pakistani? You put him back on the streets. That's where those douches belong too.,1
2573,What do you do when you see a Rwandan? You put him back on the streets. That's where those fags belong too.,1
2574,What do you do when you see a Timorese? You put him back on the streets. That's where those douches belong too.,1
2575,What do you do when you see a British Virgin Island? You put him back on the streets. That's where those dicks belong too.,1
2576,What do you do when you see a Surinamese? You put him back on the streets. That's where those shitheads belong too.,1
